interval,id,cell,entry,exit
2,5,431,1211870951,1211870951
2,5,632,1211870994,1211870994
2,5,831,1211871045,1211871045
2,5,908,1211871105,1211871105
2,5,946,1211871165,1211871165
2,5,987,1211871225,1211871225
2,5,1106,1211871286,1211871286
2,5,1226,1211871347,1211871425
2,5,1185,1211871485,1211871485
2,5,1106,1211871545,1211871545
2,5,986,1211872019,1211872019
2,5,908,1211872020,1211872020
2,5,551,1211872021,1211872021
2,5,153,1211875489,1211875489
2,5,351,1211875531,1211875531
2,5,551,1211875579,1211875579
2,5,751,1211875631,1211875631
2,5,951,1211875691,1211875691
2,5,991,1211875750,1211875755
2,5,1030,1211875815,1211875815
2,5,1069,1211875875,1211875875
2,5,1068,1211875919,1211875919
2,5,1067,1211875980,1211875980
2,5,1107,1211876040,1211876040
2,5,1146,1211876104,1211876104
2,5,1186,1211876161,1211876161
2,5,1226,1211876222,1211876222
2,5,1266,1211876285,1211876300
2,5,1306,1211876361,1211876482
2,5,1307,1211876538,1211876538
2,5,1311,1211876598,1211876658
2,5,1350,1211876718,1211877332
2,5,1311,1211877383,1211878395
2,5,1350,1211878455,1211878455
2,5,1349,1211878501,1211878501
2,5,1428,1211878561,1211878561
2,5,1427,1211878621,1211878648
2,5,1349,1211878708,1211878708
2,5,1350,1211878767,1211878767
2,6,634,1211874788,1211874847
2,6,594,1211874908,1211874967
2,6,635,1211874993,1211875053
2,6,473,1211875108,1211875108
2,6,349,1211875158,1211875158
2,6,344,1211875209,1211875209
2,6,217,1211875323,1211875323
2,6,216,1211875383,1211875391
2,6,217,1211875451,1211875451
2,6,177,1211875511,1211875511
2,6,98,1211875572,1211875572
2,6,14,1211875624,1211875624
2,6,17,1211876151,1211876151
2,6,179,1211876211,1211876211
2,6,218,1211876271,1211876271
2,6,338,1211876324,1211876324
2,6,339,1211876384,1211876384
2,6,340,1211876445,1211876533
2,6,341,1211876585,1211876585
2,6,342,1211876645,1211876765
2,6,339,1211876825,1211876825
2,6,337,1211876888,1211876888
2,6,294,1211876945,1211876945
2,6,373,1211877005,1211877017
2,6,453,1211877077,1211877077
2,6,411,1211877138,1211877138
2,6,491,1211877199,1211877199
2,6,531,1211877259,1211877812
2,6,572,1211877870,1211877870
2,6,573,1211877930,1211877930
2,6,574,1211878003,1211878003
2,6,535,1211878063,1211878063
2,6,497,1211878123,1211878123
2,6,538,1211878173,1211878173
2,6,620,1211878233,1211878233
2,6,701,1211878266,1211878266
2,6,740,1211878326,1211878326
2,6,742,1211878386,1211878386
2,6,783,1211878447,1211878447
2,6,782,1211878507,1211878507
2,6,783,1211878567,1211878567
2,6,742,1211878627,1211878652
2,6,783,1211878712,1211878712
2,6,824,1211878772,1211878772
2,7,74,1211871317,1211871317
2,7,272,1211871360,1211871360
2,7,471,1211871418,1211871418
2,7,632,1211871462,1211871462
2,7,831,1211871510,1211871510
2,7,908,1211871570,1211871570
2,7,946,1211872019,1211872019
2,7,985,1211872020,1211872020
2,7,1064,1211872021,1211872021
2,7,1181,1211872022,1211872022
2,7,1140,1211872078,1211872078
2,7,1139,1211872138,1211872138
2,7,1137,1211872200,1211872200
2,7,1136,1211872259,1211872291
2,7,1096,1211872351,1211872351
2,7,1056,1211872411,1211872471
2,7,1058,1211872534,1211878754
2,11,1150,1211873332,1211873336
2,11,1190,1211873396,1211873396
2,11,1150,1211873457,1211873457
2,11,1190,1211873518,1211873713
2,11,1188,1211873773,1211873773
2,11,1146,1211873833,1211873833
2,11,1145,1211873893,1211873893
2,11,1106,1211873956,1211873956
2,11,986,1211874014,1211874014
2,11,946,1211874075,1211874075
2,11,906,1211874135,1211874135
2,11,865,1211874196,1211874325
2,11,867,1211874385,1211874385
2,11,907,1211874447,1211874447
2,11,947,1211874506,1211874566
2,11,987,1211874626,1211874626
2,11,988,1211874687,1211874687
2,11,1028,1211874746,1211874746
2,11,988,1211874800,1211874800
2,11,1068,1211874860,1211874860
2,11,1067,1211874920,1211874974
2,11,1066,1211875035,1211875081
2,11,1146,1211875142,1211875142
2,11,1145,1211875201,1211875201
2,11,1144,1211875262,1211875262
2,11,1143,1211875322,1211875322
2,11,1102,1211875383,1211875383
2,11,1103,1211875444,1211875444
2,11,1145,1211875504,1211875504
2,11,1146,1211875565,1211875565
2,11,1147,1211875626,1211875626
2,11,1148,1211875686,1211875686
2,11,1108,1211875746,1211875807
2,11,1149,1211875867,1211875867
2,11,1150,1211875928,1211875928
2,11,1151,1211875988,1211875988
2,11,1152,1211876050,1211876050
2,11,1192,1211876110,1211876110
2,11,1193,1211876171,1211876171
2,11,1234,1211876231,1211876767
2,11,1194,1211876828,1211876887
2,11,1193,1211876947,1211877012
2,11,1234,1211877081,1211877128
2,11,1233,1211877188,1211877188
2,11,1234,1211877249,1211877249
2,11,1193,1211877309,1211877431
2,11,1194,1211877492,1211877492
2,11,1193,1211877552,1211877661
2,11,1112,1211877721,1211877721
2,11,1070,1211877781,1211877781
2,11,988,1211877841,1211877841
2,11,1027,1211877901,1211877901
2,11,986,1211877961,1211877961
2,11,984,1211878022,1211878022
2,11,942,1211878082,1211878082
2,11,939,1211878136,1211878136
2,11,897,1211878196,1211878196
2,11,815,1211878260,1211878260
2,11,813,1211878321,1211878321
2,11,810,1211878380,1211878380
2,11,809,1211878446,1211878446
2,11,806,1211878505,1211878505
2,11,804,1211878566,1211878566
2,11,725,1211878621,1211878621
2,12,16,1211868631,1211868631
2,12,179,1211868679,1211868679
2,12,302,1211868725,1211868725
2,12,347,1211868769,1211868769
2,12,392,1211868817,1211868817
2,12,555,1211868868,1211868868
2,12,755,1211868927,1211868927
2,12,953,1211868976,1211868976
2,12,1076,1211869037,1211869037
2,12,1116,1211869097,1211869097
2,12,1236,1211869157,1211869157
2,12,1314,1211869217,1211869277
2,12,1274,1211869332,1211869464
2,12,1233,1211869524,1211869524
2,12,1192,1211869586,1211869586
2,12,1150,1211869646,1211869646
2,12,1147,1211869706,1211869890
2,12,1067,1211869951,1211870006
2,12,987,1211870078,1211870078
2,12,947,1211870126,1211870126
2,12,907,1211870186,1211870186
2,12,867,1211870247,1211870251
2,12,868,1211870311,1211870432
2,12,947,1211870492,1211870492
2,12,988,1211870553,1211870553
2,12,1069,1211870614,1211871035
2,12,1028,1211871099,1211871099
2,12,988,1211871154,1211871154
2,12,947,1211871215,1211871215
2,12,907,1211871274,1211871274
2,12,868,1211871336,1211871536
2,12,827,1211871596,1211871596
2,12,826,1211872019,1211872019
2,12,825,1211872020,1211872020
2,12,822,1211872021,1211872021
2,12,942,1211872022,1211872241
2,12,902,1211872302,1211872302
2,12,944,1211872348,1211872348
2,12,864,1211872408,1211872408
2,12,825,1211872469,1211872469
2,12,826,1211872529,1211872529
2,12,787,1211872590,1211872590
2,12,747,1211872650,1211872650
2,12,667,1211872716,1211872716
2,12,588,1211872788,1211872788
2,12,589,1211872831,1211872831
2,12,590,1211872853,1211872853
2,12,511,1211872913,1211872913
2,12,351,1211872974,1211872974
2,12,350,1211873079,1211873079
2,12,351,1211873135,1211873135
2,12,391,1211873190,1211873190
2,12,511,1211873251,1211873251
2,12,712,1211873310,1211873310
2,12,911,1211873370,1211873370
2,12,949,1211873425,1211873425
2,12,1028,1211873485,1211873485
2,12,1027,1211873546,1211873546
2,12,1107,1211873606,1211873606
2,12,1146,1211873666,1211873726
2,12,1147,1211873790,1211873790
2,12,1148,1211873846,1211873846
2,12,1147,1211873906,1211873906
2,12,1107,1211873966,1211873966
2,12,1027,1211874026,1211874042
2,12,987,1211874091,1211874091
2,12,907,1211874146,1211874146
2,12,827,1211874206,1211874206
2,12,747,1211874266,1211874266
2,12,667,1211874326,1211874326
2,12,587,1211874392,1211874392
2,12,588,1211874448,1211874448
2,12,590,1211874513,1211874513
2,12,593,1211874568,1211874568
2,12,635,1211874628,1211874628
2,12,634,1211874688,1211875094
2,14,636,1211872512,1211872512
2,14,635,1211872578,1211872578
2,14,473,1211872633,1211872633
2,14,349,1211872687,1211872687
2,14,344,1211872739,1211872739
2,14,260,1211872789,1211872789
2,14,179,1211872850,1211872850
2,14,101,1211872914,1211872917
2,15,1490,1211868507,1211868507
2,15,1411,1211868559,1211868559
2,15,1012,1211868740,1211868740
2,15,931,1211868801,1211868801
2,15,810,1211868861,1211868861
2,15,730,1211868921,1211868921
2,15,610,1211868981,1211868981
2,15,491,1211869041,1211869041
2,15,331,1211869110,1211869110
2,15,291,1211869170,1211869170
2,15,211,1211869223,1211869223
2,15,171,1211869249,1211869249
2,16,1273,1211868030,1211868030
2,16,1272,1211868085,1211868085
2,16,1231,1211868151,1211868151
2,16,1230,1211868205,1211868316
2,16,1231,1211868375,1211868375
2,16,1233,1211868435,1211868435
2,16,1274,1211868495,1211868860
2,16,1273,1211868933,1211868933
2,16,1274,1211869713,1211869713
2,16,1273,1211869779,1211869856
2,16,1272,1211869909,1211869909
2,16,1231,1211869979,1211869979
2,16,1230,1211870028,1211870090
2,16,1228,1211870148,1211870267
2,16,1227,1211870355,1211870415
2,16,1228,1211870481,1211870481
2,16,1227,1211870542,1211870657
2,16,1267,1211870717,1211870717
2,16,1228,1211870782,1211870782
2,16,1188,1211870837,1211870898
2,16,1189,1211870957,1211870957
2,16,1148,1211871022,1211871198
2,16,1149,1211871259,1211871320
2,16,1150,1211871381,1211871495
2,16,1149,1211871555,1211872019
2,16,1107,1211872020,1211872020
2,16,1066,1211872021,1211872021
2,16,946,1211872022,1211872022
2,16,906,1211872042,1211872042
2,16,865,1211872102,1211872102
2,16,864,1211872166,1211872315
2,16,904,1211872371,1211872371
2,16,864,1211872431,1211872491
2,16,783,1211872551,1211872551
2,16,743,1211872611,1211872611
2,16,742,1211872672,1211872672
2,16,783,1211872740,1211872740
2,16,822,1211872791,1211872791
2,16,862,1211872852,1211872852
2,16,902,1211872912,1211872973
2,16,942,1211873033,1211873699
2,16,902,1211873759,1211873759
2,16,901,1211873787,1211873848
2,16,899,1211873907,1211873907
2,16,898,1211873967,1211873967
2,16,897,1211874031,1211874031
2,16,857,1211874092,1211874092
2,16,898,1211874147,1211874147
2,16,899,1211874219,1211874219
2,16,900,1211874267,1211874267
2,16,903,1211874402,1211874402
2,16,944,1211874463,1211874463
2,16,904,1211874513,1211874573
2,16,864,1211874634,1211874689
2,16,823,1211874749,1211874749
2,16,782,1211874809,1211874828
2,16,742,1211874888,1211874888
2,16,740,1211874948,1211874948
2,16,700,1211875009,1211875009
2,16,620,1211875069,1211875069
2,16,540,1211875130,1211875130
2,16,538,1211875190,1211875190
2,16,536,1211875251,1211875251
2,16,495,1211875320,1211875320
2,16,567,1211875802,1211875802
2,16,647,1211875860,1211875860
2,16,686,1211875918,1211875978
2,16,726,1211875998,1211876013
2,16,765,1211876065,1211876065
2,16,766,1211876127,1211876127
2,16,768,1211876180,1211876180
2,16,769,1211876240,1211876240
2,16,770,1211876306,1211876365
2,16,772,1211876426,1211876426
2,16,812,1211876482,1211876482
2,16,814,1211876543,1211876543
2,16,815,1211876603,1211876603
2,16,817,1211876664,1211876664
2,16,857,1211876724,1211876724
2,16,898,1211876786,1211876795
2,16,900,1211876855,1211876855
2,16,902,1211876925,1211876925
2,16,943,1211876981,1211876981
2,16,944,1211877009,1211877151
2,16,903,1211877209,1211877240
2,16,942,1211877297,1211877362
2,16,941,1211877418,1211877418
2,16,939,1211877479,1211877724
2,16,899,1211877784,1211877784
2,16,898,1211877844,1211877844
2,16,897,1211877904,1211877904
2,16,898,1211877966,1211877966
2,16,899,1211878024,1211878024
2,16,900,1211878084,1211878084
2,16,901,1211878151,1211878151
2,16,902,1211878215,1211878215
2,16,862,1211878274,1211878274
2,16,782,1211878330,1211878330
2,16,783,1211878390,1211878506
2,16,784,1211878570,1211878570
2,16,786,1211878625,1211878625
2,16,787,1211878685,1211878685
2,16,748,1211878746,1211878746
2,17,193,1211868409,1211868409
2,17,391,1211868457,1211868457
2,17,555,1211868508,1211868508
2,17,755,1211868557,1211868557
2,17,953,1211868609,1211868609
2,17,1031,1211868669,1211868669
2,17,1070,1211868729,1211868729
2,17,1110,1211868790,1211868790
2,17,1150,1211868850,1211868850
2,17,1149,1211868923,1211868930
2,17,1109,1211868989,1211868989
2,17,1070,1211869049,1211869049
2,17,1031,1211869114,1211869114
2,17,953,1211869179,1211869179
2,17,795,1211869222,1211869222
2,17,595,1211869267,1211869267
2,17,432,1211869311,1211869311
2,17,233,1211869358,1211869358
2,17,34,1211869399,1211869399
2,17,193,1211872833,1211872833
2,17,391,1211872893,1211872893
2,17,554,1211872943,1211872943
2,17,755,1211873004,1211873004
2,17,913,1211873062,1211873062
2,17,1035,1211873123,1211873184
2,17,1074,1211873257,1211873257
2,17,1113,1211873306,1211873306
2,17,1152,1211873345,1211873345
2,17,1192,1211873395,1211873395
2,17,1232,1211873451,1211873451
2,17,1311,1211873512,1211873572
2,17,1310,1211873638,1211873638
2,17,1350,1211873697,1211873697
2,17,1428,1211873754,1211873916
2,17,1429,1211873975,1211873975
2,17,1431,1211874035,1211874035
2,17,1432,1211874098,1211874098
2,17,1393,1211874156,1211874156
2,17,1314,1211874216,1211874216
2,17,1235,1211874277,1211874277
2,17,1156,1211874337,1211874337
2,17,1035,1211874398,1211874398
2,17,994,1211874458,1211874458
2,17,795,1211874519,1211874519
2,17,635,1211874579,1211874579
2,17,634,1211874640,1211874948
2,17,635,1211875003,1211875003
2,19,826,1211868026,1211868026
2,19,828,1211868087,1211868183
2,19,787,1211868243,1211868303
2,19,827,1211868363,1211868363
2,19,787,1211868423,1211868423
2,19,826,1211868483,1211868519
2,19,825,1211868579,1211868579
2,19,864,1211868639,1211868639
2,19,865,1211868704,1211868704
2,19,866,1211868770,1211868770
2,19,826,1211868820,1211868880
2,19,828,1211868940,1211868940
2,19,788,1211869000,1211869000
2,19,827,1211869060,1211869060
2,19,826,1211869102,1211869102
2,19,866,1211869162,1211869162
2,19,905,1211869222,1211869283
2,19,945,1211869343,1211869343
2,19,1024,1211869404,1211869404
2,19,1064,1211869464,1211869464
2,19,1144,1211869525,1211869525
2,19,1143,1211869544,1211869605
2,19,1183,1211869665,1211869725
2,19,1143,1211869785,1211869790
2,19,1103,1211869851,1211869851
2,19,1023,1211869911,1211869911
2,19,984,1211869971,1211870031
2,19,944,1211870093,1211870093
2,19,904,1211870152,1211870152
2,19,864,1211870215,1211870215
2,19,784,1211870275,1211870275
2,19,705,1211870333,1211870333
2,19,665,1211870394,1211870394
2,19,624,1211870454,1211870454
2,19,584,1211870515,1211870515
2,19,504,1211870577,1211870582
2,19,505,1211870645,1211870645
2,19,506,1211870705,1211870705
2,19,547,1211870761,1211870797
2,19,506,1211870858,1211870874
2,19,586,1211870937,1211870937
2,19,625,1211870995,1211870995
2,19,705,1211871055,1211871055
2,19,785,1211871116,1211871116
2,19,865,1211871179,1211871179
2,19,905,1211871237,1211871237
2,19,906,1211871301,1211871301
2,19,987,1211871360,1211871360
2,19,1028,1211871420,1211871420
2,19,1069,1211871481,1211871481
2,19,1110,1211871541,1211872019
2,19,1029,1211872020,1211872020
2,19,1028,1211872021,1211872021
2,19,906,1211872022,1211872022
2,19,826,1211872042,1211872072
2,19,827,1211872132,1211872132
2,19,829,1211872192,1211872192
2,19,828,1211872252,1211872252
2,19,829,1211872312,1211872312
2,19,828,1211872372,1211872372
2,19,869,1211872433,1211872433
2,19,829,1211872453,1211872459
2,19,831,1211872519,1211872519
2,19,792,1211872579,1211872579
2,19,793,1211872639,1211872700
2,19,792,1211872760,1211873001
2,19,793,1211873062,1211873122
2,19,792,1211873183,1211873183
2,19,793,1211873241,1211873241
2,19,792,1211873246,1211873246
2,19,832,1211873306,1211873306
2,19,831,1211873343,1211873343
2,19,830,1211873404,1211873404
2,19,828,1211873466,1211873858
2,19,829,1211873918,1211873918
2,19,832,1211873967,1211873967
2,19,874,1211874027,1211874027
2,19,835,1211874069,1211874069
2,19,715,1211874129,1211874129
2,19,635,1211874191,1211874249
2,19,634,1211874310,1211878749
2,20,660,1211868006,1211868006
2,20,620,1211868074,1211868074
2,20,660,1211868127,1211868369
2,20,620,1211868376,1211868376
2,20,580,1211868437,1211868437
2,20,660,1211868497,1211868497
2,20,661,1211868558,1211868558
2,20,622,1211868619,1211868619
2,20,664,1211868679,1211868679
2,20,665,1211868740,1211868740
2,20,666,1211868801,1211868801
2,20,667,1211868862,1211868862
2,20,669,1211868926,1211868926
2,20,628,1211868982,1211868982
2,20,668,1211869043,1211869055
2,20,708,1211869115,1211869115
2,20,747,1211869174,1211869174
2,20,708,1211869245,1211869245
2,20,628,1211869294,1211869294
2,20,588,1211869351,1211869363
2,20,590,1211869411,1211869411
2,20,511,1211869467,1211869467
2,20,351,1211869526,1211869526
2,20,311,1211869587,1211869655
2,20,351,1211869724,1211869724
2,20,310,1211869775,1211869775
2,20,308,1211869835,1211869835
2,20,305,1211869895,1211869895
2,20,304,1211869955,1211869955
2,20,385,1211870015,1211870015
2,20,426,1211870075,1211870075
2,20,506,1211870136,1211870136
2,20,588,1211870271,1211870271
2,20,627,1211870329,1211870329
2,20,708,1211870387,1211870398
2,20,667,1211870458,1211870458
2,20,627,1211870519,1211870519
2,20,547,1211870582,1211870582
2,20,507,1211870640,1211870640
2,20,467,1211870705,1211870705
2,20,428,1211870764,1211870764
2,20,470,1211870820,1211870820
2,20,431,1211870891,1211870891
2,20,471,1211870955,1211871000
2,20,431,1211871060,1211871060
2,20,433,1211871120,1211871120
2,20,395,1211871180,1211871180
2,20,396,1211871245,1211871245
2,20,436,1211871301,1211871422
2,20,435,1211871490,1211872020
2,20,512,1211872021,1211872021
2,20,591,1211872022,1211872022
2,20,630,1211872032,1211872090
2,20,629,1211872155,1211872155
2,20,627,1211872215,1211872215
2,20,667,1211872270,1211872270
2,20,747,1211872330,1211872330
2,20,787,1211872392,1211872453
2,20,827,1211872511,1211872511
2,20,787,1211872572,1211872572
2,22,939,1211868054,1211868054
2,22,938,1211868118,1211868118
2,22,897,1211868188,1211868188
2,22,856,1211868207,1211868207
2,22,814,1211868262,1211868262
2,22,813,1211868322,1211868322
2,22,810,1211868382,1211868382
2,22,769,1211868513,1211868689
2,22,770,1211868744,1211868744
2,22,730,1211868804,1211868812
2,22,610,1211868875,1211868875
2,22,535,1211869187,1211869187
2,22,540,1211869302,1211869302
2,22,582,1211869371,1211869371
2,22,584,1211869430,1211869430
2,22,585,1211869486,1211869486
2,22,545,1211869546,1211869569
2,22,585,1211869631,1211869631
2,22,665,1211869686,1211869686
2,22,745,1211869746,1211869746
2,22,824,1211869806,1211869806
2,22,864,1211869903,1211870103
2,22,826,1211870174,1211870174
2,22,866,1211870213,1211870213
2,22,868,1211870273,1211870273
2,22,908,1211870335,1211870335
2,22,949,1211870397,1211870397
2,22,1031,1211870458,1211870458
2,22,1073,1211870529,1211870529
2,22,1033,1211870585,1211870665
2,22,1034,1211870730,1211870730
2,22,1035,1211870790,1211871272
2,22,1074,1211871327,1211871327
2,22,1034,1211871387,1211871387
2,22,952,1211871447,1211871447
2,22,910,1211871524,1211871570
2,22,908,1211872019,1211872019
2,22,868,1211872020,1211873107
2,22,908,1211873168,1211873168
2,22,907,1211873229,1211873229
2,22,988,1211873290,1211873290
2,22,1029,1211873358,1211873358
2,22,1071,1211873411,1211873411
2,22,1110,1211873472,1211873472
2,22,1150,1211873532,1211873532
2,22,1149,1211873593,1211873609
2,22,1148,1211873671,1211873671
2,22,1068,1211873730,1211873730
2,22,1066,1211873802,1211873802
2,22,1065,1211873851,1211873851
2,22,1062,1211873917,1211873917
2,22,1020,1211873972,1211873972
2,22,1019,1211874032,1211874032
2,22,979,1211874092,1211874092
2,22,939,1211874141,1211874141
2,22,938,1211874201,1211874201
2,22,857,1211874261,1211874261
2,22,814,1211874323,1211874323
2,22,812,1211874387,1211874387
2,22,809,1211874447,1211874447
2,22,808,1211874502,1211874502
2,22,728,1211874622,1211874663
2,22,769,1211874845,1211874845
2,22,770,1211874905,1211874905
2,22,811,1211874970,1211874970
2,22,814,1211875034,1211875034
2,22,856,1211875091,1211875091
2,22,898,1211875146,1211875146
2,22,941,1211875206,1211875206
2,22,902,1211875267,1211875448
2,22,942,1211875508,1211875614
2,23,1307,1211868029,1211868073
2,23,1346,1211868122,1211868164
2,23,1347,1211868232,1211868232
2,23,1387,1211868301,1211868301
2,23,1388,1211868345,1211868345
2,23,1428,1211868405,1211868493
2,23,1426,1211868561,1211868561
2,23,1384,1211868632,1211868937
2,23,1344,1211868992,1211868992
2,23,1304,1211869054,1211869054
2,23,1303,1211869107,1211869107
2,23,1304,1211869157,1211869157
2,23,1306,1211869217,1211869217
2,23,1266,1211869277,1211869337
2,23,1310,1211869397,1211869397
2,23,1312,1211869457,1211869457
2,23,1353,1211869517,1211869517
2,23,1274,1211869579,1211869579
2,23,1156,1211869639,1211869639
2,23,1076,1211869679,1211869679
2,23,1035,1211869755,1211869755
2,23,995,1211869802,1211869802
2,23,994,1211869857,1211869857
2,23,995,1211869866,1211869926
2,23,1035,1211869986,1211869986
2,23,1034,1211870916,1211870916
2,23,994,1211870966,1211870966
2,23,1074,1211871033,1211871033
2,23,1073,1211871095,1211871095
2,23,951,1211871147,1211871147
2,23,908,1211871223,1211871223
2,23,946,1211871269,1211871269
2,23,985,1211871334,1211871334
2,23,942,1211871398,1211871398
2,23,982,1211871430,1211872019
2,23,940,1211872020,1211872020
2,23,938,1211872021,1211872021
2,23,977,1211872022,1211872022
2,23,897,1211872030,1211872030
2,23,940,1211872108,1211872108
2,23,941,1211872120,1211872120
2,23,942,1211872180,1211872180
2,23,941,1211872240,1211872240
2,23,980,1211872300,1211872378
2,23,939,1211872491,1211872491
2,23,940,1211872559,1211872559
2,23,942,1211872614,1211872614
2,23,945,1211872675,1211872675
2,23,987,1211872729,1211872729
2,23,988,1211872800,1211872800
2,23,910,1211872849,1211872849
2,23,871,1211872909,1211872909
2,23,831,1211872969,1211872969
2,23,751,1211873035,1211873035
2,23,711,1211873095,1211873095
2,23,671,1211873150,1211873150
2,23,670,1211873167,1211873204
2,23,671,1211873265,1211873265
2,23,592,1211873410,1211873410
2,23,595,1211873435,1211873495
2,23,635,1211873555,1211873555
2,23,634,1211873615,1211874092
2,24,824,1211868020,1211868020
2,24,823,1211868073,1211868073
2,24,822,1211868124,1211868124
2,24,862,1211868185,1211868185
2,24,902,1211868244,1211868244
2,24,982,1211868304,1211868368
2,24,1023,1211868424,1211868424
2,24,983,1211868459,1211868461
2,24,984,1211868521,1211868583
