interval,id,cell,entry,exit
6,2,635,1211914096,1211914096
6,2,554,1211914150,1211914150
6,2,391,1211914173,1211914173
6,2,272,1211914220,1211914220
6,2,193,1211914229,1211914229
6,2,531,1211918241,1211918241
6,2,810,1211918429,1211918429
6,2,890,1211918483,1211918483
6,2,968,1211918615,1211918615
6,2,970,1211918681,1211918681
6,2,1010,1211918737,1211918785
6,2,1009,1211918850,1211918850
6,2,1050,1211918898,1211918989
6,2,1051,1211919049,1211919049
6,2,1054,1211919157,1211919157
6,2,1096,1211919217,1211919217
6,2,1098,1211919338,1211919338
6,2,1140,1211919410,1211919410
6,2,1143,1211919472,1211919472
6,2,1145,1211919519,1211919519
6,2,1186,1211919579,1211919579
6,2,1189,1211919639,1211919639
6,2,1190,1211919699,1211919699
6,2,1191,1211919760,1211919876
6,2,1190,1211919936,1211919936
6,2,1231,1211920000,1211920000
6,2,1192,1211920061,1211920061
6,2,1271,1211920155,1211920155
6,2,1272,1211920210,1211920210
6,2,1113,1211920495,1211920495
6,2,1112,1211920555,1211920555
6,2,1072,1211920621,1211920621
6,2,1073,1211920681,1211920681
6,2,1034,1211920703,1211920703
6,2,995,1211920757,1211920917
6,2,1035,1211920960,1211920960
6,2,1074,1211921031,1211921031
6,2,1113,1211921079,1211921079
6,2,1152,1211921140,1211921140
6,2,1192,1211921266,1211921266
6,2,1153,1211921325,1211921325
6,2,1112,1211921393,1211921393
6,2,1072,1211921440,1211921440
6,2,1033,1211921512,1211921512
6,2,994,1211921560,1211921560
6,2,874,1211921621,1211921621
6,2,635,1211921675,1211921675
6,2,433,1211921729,1211921729
6,2,232,1211921786,1211921786
6,2,74,1211921823,1211921823
6,3,1229,1211911220,1211911220
6,3,1269,1211911287,1211911287
6,3,1349,1211911344,1211911344
6,3,1388,1211911456,1211911456
6,3,1429,1211911522,1211911522
6,3,1470,1211911586,1211911678
6,3,1469,1211911729,1211911729
6,3,1429,1211911785,1211911785
6,3,1469,1211911857,1211911984
6,3,1428,1211912039,1211912104
6,3,1388,1211912185,1211912185
6,3,1308,1211912241,1211912241
6,3,1268,1211912307,1211912307
6,3,1229,1211912361,1211912361
6,3,1189,1211912421,1211912421
6,3,1190,1211912482,1211912734
6,3,1149,1211912815,1211912815
6,3,1148,1211912881,1211913419
6,3,1147,1211913492,1211913492
6,3,1148,1211913543,1211913543
6,3,1190,1211913600,1211913660
6,3,1150,1211913721,1211913721
6,3,1149,1211913782,1211913782
6,3,1190,1211913842,1211913902
6,3,1150,1211913962,1211913976
6,3,1149,1211914032,1211914032
6,3,1190,1211914089,1211914807
6,3,1191,1211914867,1211915192
6,3,1150,1211915247,1211915247
6,3,1148,1211915310,1211915310
6,3,1147,1211915367,1211915367
6,3,1104,1211915503,1211915503
6,3,1103,1211915570,1211915570
6,3,1100,1211915622,1211915622
6,3,1058,1211915684,1211915684
6,3,1056,1211915729,1211915729
6,3,1052,1211915969,1211915975
6,3,1049,1211916161,1211916161
6,3,1008,1211916211,1211916276
6,3,1051,1211916395,1211916395
6,3,1052,1211916452,1211916452
6,3,1053,1211916517,1211916517
6,3,1054,1211916577,1211916597
6,3,1134,1211916747,1211916855
6,3,1136,1211916921,1211916921
6,3,1139,1211917041,1211917041
6,3,1184,1211917204,1211917211
6,3,1185,1211917241,1211917241
6,3,1186,1211917285,1211917285
6,3,1226,1211917370,1211917491
6,3,1185,1211917558,1211917558
6,3,1184,1211917611,1211917667
6,3,1144,1211917712,1211917712
6,3,1145,1211917787,1211917787
6,3,1186,1211917832,1211917832
6,3,1187,1211917892,1211917892
6,3,1188,1211917953,1211917953
6,3,1228,1211918015,1211918015
6,3,1269,1211918076,1211918076
6,3,1270,1211918139,1211918466
6,3,1190,1211918522,1211918646
6,3,1150,1211918702,1211918702
6,3,1149,1211918764,1211918764
6,3,1148,1211918834,1211918886
6,3,1189,1211918944,1211918944
6,3,1188,1211919009,1211919009
6,3,1147,1211919074,1211921975
6,5,1186,1211911245,1211911245
6,5,1226,1211911317,1211911337
6,5,1228,1211911366,1211911366
6,5,1270,1211911426,1211911487
6,5,1230,1211911539,1211911550
6,5,1270,1211911611,1211911611
6,5,1310,1211911661,1211911661
6,5,1350,1211911724,1211911783
6,5,1311,1211911850,1211911850
6,5,1272,1211911903,1211912010
6,5,1231,1211912060,1211912060
6,5,1229,1211912139,1211912141
6,5,1228,1211912175,1211912175
6,5,1186,1211912236,1211912236
6,5,1184,1211912296,1211912296
6,5,1183,1211912356,1211912417
6,5,1103,1211912477,1211912494
6,5,1106,1211912564,1211912645
6,5,1146,1211912656,1211912656
6,5,1225,1211912717,1211912717
6,5,1345,1211912776,1211912776
6,5,1385,1211912836,1211912836
6,5,1427,1211912896,1211912896
6,5,1468,1211912956,1211912982
6,5,1467,1211913077,1211913077
6,5,1427,1211913127,1211913127
6,5,1468,1211913216,1211913216
6,5,1470,1211913258,1211913258
6,5,1471,1211913307,1211913488
6,5,1431,1211913552,1211913552
6,5,1432,1211913609,1211913609
6,5,1431,1211913670,1211913723
6,5,1471,1211913736,1211913736
6,5,1470,1211913809,1211913819
6,5,1468,1211913880,1211913880
6,5,1467,1211913905,1211913905
6,5,1426,1211913965,1211913965
6,5,1425,1211914027,1211914027
6,5,1384,1211914087,1211914087
6,5,1423,1211914145,1211914145
6,5,1422,1211914205,1211914205
6,5,1420,1211914266,1211914266
6,5,1419,1211914321,1211914322
6,5,1340,1211914383,1211914383
6,5,1341,1211914443,1211914499
6,5,1342,1211914582,1211914762
6,5,1302,1211914846,1211914846
6,5,1262,1211914883,1211914883
6,5,1222,1211914963,1211914963
6,5,1182,1211915013,1211915013
6,5,1141,1211915074,1211915074
6,5,1139,1211915134,1211915134
6,5,1099,1211915204,1211915204
6,5,1019,1211915245,1211915245
6,5,979,1211915305,1211915323
6,5,899,1211915373,1211915373
6,5,900,1211915390,1211915390
6,5,820,1211915454,1211915510
6,5,861,1211915571,1211915571
6,5,902,1211915630,1211915762
6,5,901,1211915787,1211915787
6,5,900,1211915847,1211915869
6,5,899,1211915933,1211915933
6,5,939,1211915989,1211915989
6,5,980,1211916049,1211916049
6,5,979,1211916109,1211916116
6,5,980,1211916179,1211916179
6,5,1020,1211916237,1211916237
6,5,1022,1211916297,1211916297
6,5,1024,1211916359,1211916359
6,5,1066,1211916419,1211916419
6,5,1067,1211916489,1211916540
6,5,1068,1211916599,1211916599
6,5,1147,1211916658,1211916689
6,5,1107,1211916796,1211916796
6,5,1068,1211916847,1211916847
6,5,1108,1211916909,1211916909
6,5,1148,1211916971,1211916971
6,5,1149,1211917030,1211917030
6,5,1191,1211917090,1211917090
6,5,1151,1211917169,1211917210
6,5,1152,1211917271,1211917271
6,5,1193,1211917333,1211917333
6,5,1192,1211917392,1211917392
6,5,1193,1211917452,1211917500
6,5,1234,1211917558,1211917558
6,5,1275,1211917619,1211917619
6,5,1274,1211917679,1211917679
6,5,1234,1211917739,1211917833
6,5,1233,1211917895,1211917969
6,5,1232,1211918025,1211918025
6,5,1230,1211918075,1211918075
6,5,1188,1211918135,1211918273
6,5,1189,1211918334,1211918353
6,5,1191,1211918394,1211918514
6,5,1190,1211918574,1211918574
6,5,1189,1211918643,1211918643
6,5,1147,1211918694,1211919056
6,5,1146,1211919125,1211919125
6,5,1186,1211919176,1211919176
6,5,1226,1211919257,1211919478
6,5,1227,1211919492,1211919492
6,5,1187,1211919542,1211919704
6,5,1186,1211919724,1211919724
6,5,1185,1211919774,1211919792
6,5,1145,1211919834,1211919834
6,5,1066,1211919894,1211919894
6,5,986,1211919956,1211919956
6,5,946,1211920017,1211920076
6,5,905,1211920136,1211920136
6,5,864,1211920207,1211920207
6,5,824,1211920233,1211920233
6,5,784,1211920290,1211920291
6,5,783,1211920351,1211920351
6,5,743,1211920407,1211920407
6,5,783,1211920465,1211920552
6,5,822,1211920612,1211920681
6,5,862,1211920743,1211920743
6,5,942,1211920792,1211920792
6,5,943,1211920863,1211920863
6,5,985,1211920913,1211920913
6,5,987,1211920973,1211920973
6,5,1026,1211921047,1211921047
6,5,1106,1211921093,1211921110
6,5,1107,1211921155,1211921155
6,5,1108,1211921207,1211921244
6,5,1109,1211921289,1211921289
6,5,1069,1211921333,1211921355
6,5,1068,1211921410,1211921410
6,5,990,1211921451,1211921451
6,5,911,1211921511,1211921511
6,5,870,1211921573,1211921600
6,5,831,1211921612,1211921612
6,5,791,1211921667,1211921667
6,5,751,1211921722,1211921722
6,5,671,1211921792,1211921792
6,5,631,1211921843,1211921886
6,5,671,1211921920,1211921934
6,5,672,1211921994,1211921994
6,6,1230,1211911260,1211911260
6,6,1188,1211911322,1211911322
6,6,1148,1211911384,1211911384
6,6,1108,1211911444,1211911444
6,6,1068,1211911504,1211911504
6,6,1028,1211911565,1211911565
6,6,990,1211911625,1211911625
6,6,950,1211911686,1211911686
6,6,992,1211911746,1211911859
6,6,1031,1211911920,1211911920
6,6,1070,1211911980,1211911980
6,6,1030,1211912040,1211912040
6,6,989,1211912103,1211912103
6,6,1028,1211912128,1211912128
6,6,987,1211912163,1211912163
6,6,986,1211912225,1211912283
6,6,985,1211912307,1211912307
6,6,942,1211912367,1211912367
6,6,940,1211912428,1211912428
6,6,939,1211912451,1211912451
6,6,938,1211912512,1211912512
6,6,937,1211912572,1211913581
6,6,897,1211913641,1211913641
6,6,899,1211913705,1211913705
6,6,941,1211913762,1211913762
6,6,943,1211913822,1211913822
6,6,985,1211913882,1211913882
6,6,946,1211913943,1211913943
6,6,909,1211914002,1211914002
6,6,791,1211914062,1211914062
6,6,632,1211914122,1211914122
6,6,430,1211914177,1211914177
6,6,346,1211914235,1211914235
6,6,301,1211914285,1211914285
6,6,139,1211914338,1211914338
6,6,15,1211914385,1211914385
6,9,34,1211911869,1211911869
6,9,153,1211911906,1211911906
6,9,233,1211911929,1211911929
6,9,312,1211911959,1211911959
6,9,392,1211912004,1211912007
6,9,555,1211912050,1211912050
6,9,715,1211912109,1211912109
6,9,953,1211912194,1211912194
6,9,994,1211912221,1211912250
6,9,1035,1211912312,1211912312
6,9,1075,1211912370,1211912370
6,9,1113,1211912430,1211912490
6,9,1112,1211912550,1211912550
6,9,1111,1211912610,1211912610
6,9,1150,1211912671,1211912671
6,9,1109,1211912731,1211912731
6,9,1108,1211912792,1211913054
6,9,1107,1211913113,1211913172
6,9,1146,1211913236,1211913236
6,9,1186,1211913296,1211913296
6,9,1226,1211913354,1211913376
6,9,1266,1211913420,1211913481
6,9,1346,1211913541,1211913541
6,9,1345,1211913579,1211913579
6,9,1385,1211913639,1211913639
6,9,1346,1211913702,1211913806
6,9,1305,1211913866,1211913928
6,9,1265,1211913992,1211913992
6,9,1185,1211914049,1211914049
6,9,1183,1211914109,1211914219
6,9,1263,1211914279,1211914279
6,9,1302,1211914339,1211914451
6,9,1342,1211914501,1211914566
6,9,1343,1211914626,1211914626
6,9,1344,1211914686,1211914692
6,9,1345,1211914752,1211914752
6,9,1425,1211914813,1211914813
6,9,1427,1211914872,1211914872
6,9,1428,1211914932,1211914993
6,9,1468,1211915057,1211915057
6,9,1467,1211915115,1211915176
6,9,1427,1211915238,1211915297
6,9,1426,1211915317,1211915317
6,9,1425,1211915377,1211915377
6,9,1385,1211915437,1211915497
6,9,1384,1211915557,1211915557
6,9,1343,1211915615,1211915615
6,9,1382,1211915675,1211916053
6,9,1383,1211916114,1211916114
6,9,1385,1211916174,1211916174
6,9,1346,1211916235,1211916235
6,9,1266,1211916295,1211916295
6,9,1267,1211916356,1211916356
6,9,1310,1211916416,1211916416
6,9,1311,1211916477,1211916477
6,9,1272,1211916537,1211916607
6,9,1232,1211916661,1211916661
6,9,1191,1211916722,1211916962
6,9,1192,1211917023,1211917023
6,9,1232,1211917084,1211917144
6,9,1233,1211917205,1211917266
6,9,1274,1211917320,1211917382
6,9,1313,1211917442,1211917442
6,9,1312,1211917503,1211917503
6,9,1311,1211917563,1211917563
6,9,1310,1211917625,1211917625
6,9,1309,1211917687,1211917687
6,9,1266,1211917745,1211917745
6,9,1306,1211917805,1211917867
6,9,1386,1211917925,1211918176
6,9,1385,1211918237,1211918237
6,9,1345,1211918297,1211918359
6,9,1305,1211918422,1211918422
6,9,1265,1211918478,1211918478
6,9,1225,1211918538,1211918538
6,9,1106,1211918598,1211918598
6,9,1026,1211918658,1211918658
6,9,986,1211918719,1211918719
6,9,946,1211918779,1211918839
6,9,945,1211918903,1211919182
6,9,944,1211919242,1211919242
6,9,903,1211919302,1211919302
6,9,902,1211919362,1211919362
6,9,901,1211919409,1211919839
6,9,941,1211919880,1211919944
6,9,939,1211920000,1211920000
6,9,937,1211920064,1211920064
6,9,935,1211920120,1211920134
6,9,934,1211920184,1211920184
6,9,973,1211920241,1211920241
6,9,1053,1211920302,1211920419
6,9,1093,1211920472,1211920472
6,9,1053,1211920533,1211920533
6,9,1052,1211920593,1211920593
6,9,1050,1211920653,1211920653
6,9,1010,1211920713,1211920713
6,9,1050,1211920773,1211921985
6,10,34,1211911493,1211911493
6,10,153,1211911524,1211911524
6,10,352,1211911585,1211911585
6,10,514,1211911641,1211911641
6,10,715,1211911703,1211911703
6,10,914,1211911759,1211911759
6,10,1035,1211911815,1211911815
6,10,1075,1211911875,1211911875
6,10,1116,1211911936,1211911936
6,10,1076,1211911996,1211911996
6,10,1075,1211912057,1211912057
6,10,1074,1211912085,1211912085
6,10,1073,1211912146,1211912146
6,10,1032,1211912206,1211912206
6,10,950,1211912267,1211912332
6,10,909,1211912398,1211912398
6,10,908,1211912448,1211912448
6,10,947,1211912487,1211912550
6,10,987,1211912615,1211912670
6,10,1026,1211912735,1211912735
6,10,1106,1211912784,1211912784
6,10,1146,1211912842,1211912842
6,10,1186,1211912907,1211912907
6,10,1184,1211912963,1211912963
6,10,1224,1211913023,1211913023
6,10,1304,1211913084,1211913084
6,10,1303,1211913124,1211913124
6,10,1302,1211913193,1211913193
6,10,1301,1211913249,1211913249
6,10,1260,1211913308,1211913308
6,10,1300,1211913364,1211913364
6,10,1340,1211913426,1211913482
6,10,1420,1211913524,1211913589
6,10,1340,1211913650,1211913709
6,10,1341,1211913751,1211913751
6,10,1342,1211913813,1211913813
6,10,1343,1211913873,1211913873
6,10,1304,1211913938,1211913938
6,10,1264,1211914001,1211914001
6,10,1184,1211914054,1211914054
6,10,1185,1211914114,1211914114
6,10,1186,1211914175,1211914175
6,10,1188,1211914227,1211914287
6,10,1190,1211914347,1211914347
6,10,1191,1211914407,1211914407
6,10,1231,1211914468,1211914468
6,10,1192,1211914548,1211914548
6,10,1153,1211914611,1211914751
6,10,1152,1211914811,1211914811
6,10,1192,1211914871,1211914871
6,10,1231,1211914931,1211914991
6,10,1230,1211915051,1211915051
6,10,1229,1211915112,1211915112
6,10,1228,1211915172,1211915181
6,10,1229,1211915242,1211915242
6,10,1269,1211915301,1211915332
6,10,1268,1211915388,1211915388
6,10,1308,1211915448,1211915448
6,10,1347,1211915509,1211915509
6,10,1346,1211915569,1211915569
6,10,1385,1211915631,1211915660
6,10,1384,1211915720,1211915720
6,10,1343,1211915780,1211915780
6,10,1342,1211915840,1211915840
6,10,1341,1211915900,1211915900
6,10,1340,1211915960,1211915960
6,10,1341,1211916020,1211916081
6,10,1342,1211916141,1211916194
6,10,1344,1211916249,1211916249
6,10,1384,1211916305,1211916305
6,10,1427,1211916365,1211916365
6,10,1428,1211916425,1211916425
6,10,1430,1211916485,1211916485
6,10,1470,1211916503,1211916503
6,10,1428,1211916568,1211916568
6,10,1427,1211916628,1211916685
6,10,1389,1211916768,1211916819
6,10,1349,1211916870,1211916870
6,10,1347,1211916930,1211916930
6,10,1346,1211916991,1211916991
6,10,1347,1211917051,1211917051
6,10,1307,1211917112,1211917112
6,10,1268,1211917177,1211917177
6,10,1228,1211917223,1211917223
6,10,1267,1211917284,1211917284
6,10,1307,1211917334,1211917334
6,10,1347,1211917398,1211917398
6,10,1348,1211917475,1211917519
6,10,1308,1211917579,1211917579
6,10,1268,1211917642,1211917642
6,10,1229,1211917700,1211917700
6,10,1189,1211917760,1211917760
6,10,1150,1211917821,1211917857
6,10,1110,1211917915,1211917988
6,10,1149,1211918049,1211918108
6,10,1147,1211918169,1211918169
6,10,1187,1211918229,1211918229
6,10,1227,1211918275,1211918275
6,10,1185,1211918336,1211918336
6,10,1224,1211918393,1211918393
6,10,1264,1211918453,1211918453
6,10,1304,1211918513,1211918513
6,10,1303,1211918588,1211918588
6,10,1302,1211918634,1211918634
6,10,1301,1211918694,1211918694
6,10,1260,1211918754,1211918754
6,10,1300,1211918814,1211918814
6,10,1302,1211918874,1211918934
6,10,1263,1211918995,1211918995
6,10,1223,1211919027,1211919088
6,10,1183,1211919126,1211919187
6,10,1142,1211919251,1211919251
6,10,1063,1211919311,1211919311
6,10,1023,1211919367,1211919450
6,10,983,1211919510,1211919510
6,10,943,1211919570,1211919588
6,10,944,1211919648,1211919648
6,10,985,1211919709,1211919709
6,10,986,1211919769,1211919769
6,10,1026,1211919829,1211919829
6,10,1066,1211919898,1211919898
6,10,1146,1211919952,1211919952
6,10,1186,1211920008,1211920008
6,10,1265,1211920068,1211920068
6,10,1345,1211920139,1211920139
6,10,1385,1211920188,1211920258
6,10,1425,1211920309,1211920309
6,10,1385,1211920370,1211920430
6,10,1384,1211920492,1211920492
6,10,1343,1211920552,1211920594
6,10,1384,1211920650,1211920650
6,10,1386,1211920710,1211920755
6,10,1347,1211920815,1211920875
6,10,1308,1211920935,1211921330
6,10,1268,1211921386,1211921386
6,10,1228,1211921396,1211921396
6,10,1229,1211921421,1211921421
6,10,1189,1211921481,1211921481
6,10,1190,1211921541,1211921541
6,10,1191,1211921601,1211921601
6,10,1232,1211921661,1211921661
6,10,1192,1211921721,1211921721
6,10,1194,1211921774,1211921856
6,10,1155,1211921916,1211921916
6,10,1194,1211921978,1211921978
6,11,1237,1211921809,1211921809
6,11,1154,1211921865,1211921865
6,11,1194,1211921920,1211921920
6,11,1193,1211921980,1211921980
6,12,1350,1211911255,1211911255
6,12,1310,1211911314,1211913239
6,12,1311,1211913292,1211913358
6,12,1272,1211913412,1211913483
6,12,1273,1211913533,1211913660
6,12,1193,1211913735,1211913735
6,12,1234,1211913782,1211913782
6,12,1195,1211913912,1211913912
6,12,1196,1211913963,1211914027
6,12,1195,1211914071,1211914071
6,12,1235,1211914131,1211914131
6,12,1274,1211914198,1211914282
6,12,1314,1211914323,1211914323
6,12,1271,1211914371,1211914428
6,12,1270,1211914504,1211914542
6,12,1269,1211914602,1211914662
6,12,1268,1211914722,1211914722
6,12,1228,1211914779,1211914841
6,12,1229,1211914887,1211914947
6,12,1230,1211915013,1211915078
6,12,1232,1211915135,1211915170
6,12,1233,1211915231,1211915416
6,12,1274,1211915533,1211915855
6,12,1234,1211915885,1211915885
6,12,1233,1211915932,1211915932
6,12,1192,1211915992,1211915992
6,12,1151,1211916068,1211916114
6,12,1111,1211916174,1211916174
6,12,1069,1211916235,1211916235
6,12,1029,1211916297,1211916416
6,12,1028,1211916487,1211916487
6,12,1068,1211916538,1211916581
6,12,1067,1211916641,1211916641
6,12,1107,1211916701,1211916772
6,12,1146,1211916827,1211916827
6,12,1186,1211916887,1211916887
6,12,1227,1211916941,1211916941
6,12,1228,1211917003,1211917003
6,12,1229,1211917062,1211917062
6,12,1230,1211917123,1211917183
6,12,1231,1211917243,1211917243
6,12,1232,1211917316,1211917316
6,12,1233,1211917363,1211917363
6,12,1274,1211917423,1211917423
6,12,1233,1211917541,1211917541
6,12,1314,1211918536,1211918536
6,12,1313,1211918591,1211918591
6,12,1353,1211918651,1211918651
6,12,1312,1211918713,1211918713
6,12,1310,1211918773,1211918799
6,12,1309,1211918879,1211918879
6,12,1266,1211918923,1211918923
6,12,1265,1211918983,1211918983
6,12,1345,1211919048,1211919048
6,12,1344,1211919106,1211919106
6,12,1342,1211919180,1211919180
6,12,1339,1211919226,1211919226
6,12,1378,1211919346,1211919346
6,12,1338,1211919391,1211919391
6,12,1339,1211919393,1211919513
6,12,1340,1211919573,1211919989
6,12,1341,1211920055,1211920055
6,12,1380,1211920110,1211920110
6,12,1379,1211920170,1211920351
6,12,1419,1211920411,1211920411
6,12,1380,1211920471,1211920471
6,12,1340,1211920532,1211920532
6,12,1341,1211920580,1211920580
6,12,1382,1211920639,1211920639
6,12,1341,1211920697,1211920697
6,12,1380,1211920740,1211921232
6,12,1341,1211921291,1211921291
6,12,1342,1211921357,1211921413
6,12,1302,1211921474,1211921501
6,12,1303,1211921566,1211921566
6,12,1304,1211921626,1211921626
6,12,1305,1211921682,1211921682
6,12,1306,1211921742,1211921742
6,12,1347,1211921802,1211921802
6,12,1348,1211921860,1211921860
6,12,1349,1211921920,1211921920
6,12,1350,1211921980,1211921980
6,14,905,1211911245,1211911245
6,14,823,1211911305,1211911305
6,14,782,1211911365,1211911365
6,14,742,1211911392,1211911583
6,14,783,1211911643,1211911643
6,14,824,1211911709,1211911709
6,14,865,1211911764,1211911764
6,14,946,1211911824,1211911824
6,14,1027,1211911884,1211911884
6,14,1067,1211911935,1211911935
6,14,1108,1211911995,1211911995
6,14,1107,1211912093,1211912093
6,14,1108,1211912153,1211912213
6,14,1107,1211912278,1211912334
6,14,1108,1211912394,1211912694
6,14,1107,1211912754,1211912754
6,14,1108,1211912814,1211913117
6,14,1107,1211913178,1211913178
6,14,1108,1211913238,1211913474
6,14,1107,1211913512,1211913512
6,14,1147,1211913573,1211913573
6,14,1148,1211913633,1211913633
6,14,1189,1211913703,1211913703
6,14,1190,1211913754,1211914112
6,14,1191,1211914172,1211914172
6,14,1151,1211914233,1211914233
6,14,1191,1211914292,1211914352
6,14,1190,1211914413,1211914413
6,14,1191,1211914457,1211914457
6,14,1190,1211914514,1211914514
6,14,1191,1211914574,1211914695
6,14,1151,1211914756,1211914816
6,14,1150,1211914873,1211914928
6,14,1151,1211914994,1211914994
6,14,1111,1211915061,1211915061
6,14,1113,1211915109,1211915109
6,14,1154,1211915170,1211915170
6,14,1155,1211915230,1211918566
6,14,1032,1211918626,1211918626
6,14,950,1211918686,1211918686
6,14,989,1211918745,1211918805
6,14,949,1211918870,1211918870
6,14,948,1211918925,1211918932
6,14,949,1211918992,1211918992
6,14,1031,1211919052,1211919052
6,14,1113,1211919112,1211919112
6,14,1152,1211919172,1211919172
6,14,1192,1211919233,1211919307
6,14,1152,1211919367,1211919783
6,14,1151,1211919843,1211919843
6,14,1150,1211919903,1211919903
6,14,1148,1211919963,1211920023
6,14,1108,1211920083,1211920083
6,14,1028,1211920143,1211920173
6,14,1027,1211920234,1211920234
6,14,1067,1211920294,1211920294
6,14,1106,1211920363,1211920596
6,14,1146,1211920656,1211920656
6,14,1226,1211920716,1211920716
6,14,1345,1211920776,1211920836
6,14,1344,1211920896,1211920896
6,14,1303,1211920956,1211921002
6,14,1302,1211921063,1211921116
6,14,1303,1211921177,1211921177
6,14,1304,1211921237,1211921237
6,14,1305,1211921297,1211921297
6,14,1306,1211921358,1211921358
6,14,1266,1211921418,1211921418
6,14,1307,1211921479,1211921479
6,14,1310,1211921539,1211921539
6,14,1312,1211921581,1211921641
6,14,1314,1211921701,1211921701
6,14,1274,1211921761,1211921862
6,14,1234,1211921942,1211921942
6,14,1235,1211921982,1211921982
6,15,113,1211913246,1211913246
6,15,312,1211913304,1211913304
6,15,432,1211913367,1211913367
6,15,595,1211913406,1211913406
6,15,755,1211913455,1211913455
6,15,954,1211913515,1211913515
6,15,995,1211913575,1211913575
6,15,1036,1211913635,1211913635
6,15,1075,1211913695,1211913695
6,15,1114,1211913756,1211913756
6,15,1193,1211913890,1211913890
6,15,1192,1211913936,1211913976
6,15,1152,1211913991,1211914102
6,15,1192,1211914158,1211914223
6,15,1191,1211914278,1211914278
6,15,1190,1211914399,1211914884
6,15,1150,1211914941,1211914999
6,15,1190,1211915059,1211915120
6,15,1191,1211915183,1211915183
6,15,1190,1211915206,1211915322
6,15,1151,1211915383,1211915389
6,15,1150,1211915451,1211915451
6,15,1148,1211915512,1211915512
6,15,1146,1211915572,1211915572
6,15,1105,1211915633,1211915633
6,15,1103,1211915694,1211915694
6,15,1102,1211915752,1211915852
6,15,1101,1211915886,1211915886
6,15,1181,1211915969,1211915969
6,15,1102,1211916039,1211916039
6,15,1101,1211916056,1211916092
6,15,1100,1211916097,1211916097
6,15,1059,1211916158,1211916227
6,15,1019,1211916239,1211916239
6,15,979,1211916300,1211916300
6,15,939,1211916327,1211916378
6,15,899,1211916445,1211916445
6,15,898,1211916498,1211916498
6,15,858,1211916528,1211916528
6,15,818,1211916584,1211916584
6,15,776,1211916702,1211916702
6,15,775,1211916763,1211916763
6,15,814,1211916826,1211916826
6,15,813,1211916999,1211916999
6,15,853,1211917058,1211917058
6,15,893,1211917118,1211917118
6,15,933,1211917179,1211917179
6,15,934,1211917239,1211917239
6,15,974,1211917301,1211917301
6,15,1014,1211917331,1211917331
6,15,1054,1211917401,1211917401
6,15,1055,1211917454,1211917454
6,15,1057,1211917533,1211917533
6,15,1097,1211917596,1211917596
6,15,1136,1211917655,1211917749
6,15,1096,1211917814,1211917814
6,15,1098,1211917915,1211917915
6,15,1059,1211917977,1211917977
6,15,1019,1211918037,1211918037
6,15,979,1211918097,1211918097
6,15,939,1211918156,1211918156
6,15,940,1211918216,1211918216
6,15,942,1211918277,1211918277
6,15,944,1211918337,1211918337
